Date,State,District,Mine_Name,Latitude,Longitude,CO2_ppm,CH4_ppm,PM2_5,PM10,SO2_ppm,NOx_ppm,Temperature_C,Humidity_%,Wind_Speed_m/s,Rainfall_mm,Mine_Depth_m,Coal_Output_ton/day,Operation_Shift_Hours,Energy_Consumed_MWh,Emission_Index,Carbon_Offset_Trees,CH4_to_Ethanol_Liters,CO2_to_Biogas_Liters,Anomaly_Score,Forecast_Emission,Carbon_Credits_Potential_INR,Reforestation_Area_ha,Health_Risk_Index
2022-12-06,Chhattisgarh,Korba,Dipka,22.418,82.721,397.52397104746603,2.13548702764756,35.771728675570124,208.94501718365692,10.75378712719483,33.27119824275742,32.815049370994274,49.37715536419698,3.149301160793505,9.38335864900143,80,10802,20,8053.3679618031165,12.882640602256899,8,637.2106579890687,84926.95403061276,0,12.778747321612144,729.7506788417129,0.5780093137503002,26.620045815364684
2019-08-12,Chhattisgarh,Raigarh,Jampali,21.977,83.352,432.299868197226,1.714659447817216,63.32750628447291,2.0765875839871626,8.665703147240022,34.64616835523947,26.484023748826232,42.433462951022626,2.590192589364665,-1.784290656596803,80,14361,24,12609.315894805659,19.25342024804312,0,577.2675338736174,125652.07331954561,0,21.109166849851878,1427.2717680126434,0.5628566726598994,46.859885785922046
2019-08-08,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,395.9554809278441,2.410761958657456,48.59141633689336,61.62999509973067,14.671326713524142,31.708979457219147,37.798558896448334,50.23554913686501,1.414638271083008,6.610761660792786,200,12191,20,7659.849354365166,8.36526286999332,4,1110.027965697829,106036.11601677114,0,9.056057694854978,491.2260608575942,0.9259654758133312,37.38373273322419
2019-06-28,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,443.2985373732126,2.103236902042081,48.11071159311794,93.59309371048381,10.611232117496124,40.92740305485895,31.948050919104464,77.88706554131396,2.949758776192203,7.379769090938523,200,12985,24,7350.150370423785,1.6726148097837665,1,585.101554371164,101861.13037619679,0,1.706470785042852,105.82070276611427,1.6418208550968985,47.65953597646096
2023-07-13,Jharkhand,Dhanbad,Jharia,23.77,86.42,437.08616165443675,2.1057871212962067,59.89710599650991,91.78001054939979,14.047171406973975,0.01,27.811462003218985,71.87059832839208,2.8867941438064344,4.514980762265466,55,3820,20,3064.4266039856766,-0.9289741574807149,25,223.0096325991856,35385.66987043419,0,-1.0070149595436793,-70.67457712442908,1.6696575642689386,17.04208402147308
2020-03-08,Jharkhand,Dhanbad,Bhowra,23.75,86.43,403.293971191948,1.7273413520471586,67.88952286956189,121.51737733977656,5.018450719596274,19.555946250746427,25.94230119921275,39.43940660724425,2.277953868954781,3.830870185604186,80,13520,24,8583.338662218475,20.96136527238177,27,654.9833787531194,92461.19571007423,0,21.465811259722997,1387.7069327974898,2.3187636176169972,53.179924150983986
2019-09-22,Jharkhand,Bokaro,Kargali,23.82,85.92,426.32874360380293,1.7821750820471727,9.401726946015145,133.10376074708384,5.602181602872676,26.235305047262784,28.404745177587742,56.399380116067064,0.9861247915329692,-0.2476660224173095,200,13560,16,11796.297335519317,20.81162111287584,2,599.6118719496925,116093.58531918425,0,21.452133074471185,1426.2787599260123,2.1380379872281483,-2.9359666349055864
2021-08-11,Jharkhand,Bokaro,Kathara,23.91,85.92,440.6242278424139,1.7977160773351168,47.52976186594662,169.70305201906527,14.426894895488827,22.303876415025783,32.20415746616007,55.614291275659966,3.4188862727563722,2.6167667025603105,140,13586,20,8080.920992237405,5.261461506216271,13,552.116772373126,133129.9391616329,0,5.703086839256138,350.4407442299017,2.0062305287502613,34.66396736532511
2020-03-04,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,421.2942440351685,1.8571459322822825,32.85599629225361,54.780482267955776,6.493111536400644,21.583573275566092,39.51875679650766,70.665564272322,3.274427051091589,6.726916161323778,80,19177,24,16425.267306898902,8.470002053366796,13,942.2145797876822,165843.5611835607,0,8.329740395106578,470.7656557331725,1.0370236717569892,25.845403880623508
2023-08-13,Odisha,Angul,Talcher,20.95,85.23,413.51585613390677,2.2697854357425866,49.7670565201716,83.77807262416687,11.521848802098827,28.36173991036115,19.01400316986934,79.7812130247114,2.9537505214622435,7.859652626749751,55,6781,24,3375.3018538622596,24.13984630596227,4,387.33360862763357,61007.32699465642,0,26.267462130852607,1534.4156813757354,0.9215523629301512,41.95046755410898
2020-02-20,Odisha,Angul,Bhubaneswari,20.94,85.19,418.47009060490944,2.3065749182785815,50.18186082808583,87.54995610983917,20.7907970789322,30.814653310009216,32.6261156379946,62.13986909880963,3.888695468502789,5.192346907218742,200,11569,20,9118.888797721002,18.042682422355675,11,750.6022006044516,83691.80517509865,0,19.64783947554876,1313.1131432426953,0.33236877885955507,28.539930581880494
2023-01-16,Odisha,Jharsuguda,Lakhanpur,21.85,83.87,452.20896035584747,2.056626223932681,59.71401182199445,52.40461780463635,13.114682748869948,23.552288952511674,28.766654566500108,63.48996827148511,1.6911257758646112,3.6790050658009017,200,8985,24,7777.039974560618,9.663728151244284,22,585.3337722082008,78393.87776085861,0,9.484526013218936,728.7312417820802,0.7854456055089191,34.653552873906214
2020-12-27,Odisha,Sundargarh,Basundhara,21.93,83.73,434.87493821636656,2.0231101778539764,30.773146997573967,122.5871828217668,9.959912865425654,19.38324845605467,27.879884433114068,73.75110582195683,3.148561059364349,3.3172467470625735,80,7970,20,6974.463688380873,9.813933697649137,6,404.56559344978655,81415.99787276148,0,10.638029810771505,616.9656901914085,0.8131178461606967,21.536447398909235
2019-07-16,Chhattisgarh,Korba,Gevra,22.331,82.614,452.8364365050352,1.5195707107031007,29.569058332127565,103.24222169323932,9.83422871984174,17.426651957715222,23.14742237106911,69.21329952547764,1.82500598102445,7.8287272016945995,140,9176,24,5667.688988398529,8.772052577478807,19,356.1411156761222,69535.28275576109,0,8.765208867828964,648.0678800409595,1.7579534965220391,15.237805562459085
2023-04-27,Chhattisgarh,Korba,Kusmunda,22.25,82.52,411.8633331024914,2.4301479439661025,48.02152339682559,10.246341204058155,11.462734701198594,35.26198635343072,27.87454039016552,49.360663928792654,3.945558951476845,4.751863252343605,200,5295,16,3689.993823209684,25.392940018987904,22,393.7234829898787,37414.87874319726,0,26.09087753787592,1642.2461319987576,1.7733579970793203,26.263418427521596
2021-12-12,Chhattisgarh,Korba,Dipka,22.418,82.721,415.88055285605964,2.0899230877408828,34.337719875403046,44.7467968189583,10.526043868496796,19.525055782732885,43.185262318619166,42.466019989552265,2.688789489814564,-5.073358676362379,80,8468,20,4509.035823849711,27.95395446227155,17,617.9942531961825,77420.39959918904,0,27.211010632642473,2068.9909244892237,0.6455117295084936,17.495043103629268
2020-04-24,Chhattisgarh,Raigarh,Jampali,21.977,83.352,419.13689408394924,1.906506590468998,0.01,146.23022569030883,10.942185836066638,19.529551385581772,33.131340036664284,68.3930378511551,2.418670901450181,3.584787481048676,55,14846,16,11323.79114963059,12.224149422856758,18,878.1085251743053,148498.4839457334,0,13.092169476140471,702.360119750796,1.1272578697399929,13.375733047186948
2023-01-06,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,448.1332830101849,2.0445379271314152,107.18146186004063,155.54266858625274,16.747300794060976,13.672938819211556,17.31881932503414,87.04797372753237,2.709599436472414,2.8171923859219916,140,5913,16,4330.645012658387,23.4069042002614,12,293.96587630041387,54197.12136874781,0,24.977366049717485,1671.9081760564814,1.8648516920663212,56.50261695425211
2022-09-15,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,413.6008575210656,2.016690203070466,56.613008116804814,272.36844446953614,33.54618287074008,29.39187642826387,20.995537019524004,53.136832594649626,2.4418516421029284,8.041500105250634,55,16573,16,14951.163893429444,35.54564494430664,16,884.3897024657743,144327.2205330766,0,36.02225313231244,2213.0154419939918,1.647913104778986,48.35474144250357
2022-06-28,Jharkhand,Dhanbad,Jharia,23.77,86.42,386.2616406790608,1.969723331966228,58.50920372031961,101.65501727523595,24.89781006873267,47.347698715166075,22.269507516535686,57.019130866318136,3.092745118984354,4.235368226525864,200,5856,16,5066.725696392192,21.72107397257928,3,371.5092454209966,45710.66255934952,0,22.18735159815641,1291.3394787131556,0.6170392544081866,28.046106073817665
2021-06-08,Jharkhand,Dhanbad,Bhowra,23.75,86.43,401.0389292528134,2.29938476688195,51.197964021752234,150.34933655292457,10.18348684548942,38.16765698404558,24.239786281173554,37.037750174009595,2.275707082656365,8.48962875565049,80,6079,16,5293.739894884884,14.524080219581306,4,318.26508427749417,44095.511825845504,0,15.197235650931686,850.1669248087222,1.095479367934217,26.411783719542285
2023-12-12,Jharkhand,Bokaro,Kargali,23.82,85.92,407.2924584392296,2.0498820860036817,48.15441472305909,85.53518066501003,10.440635913177182,19.725488114861257,39.57715076278072,67.4460705639398,2.6306469922436575,9.913304989145175,140,9817,20,8825.109221642084,5.996831394743265,20,704.5609416522975,90631.21650020796,0,6.396782370647997,424.70861442756757,0.9714727960502038,32.23932037302662
2021-07-13,Jharkhand,Bokaro,Kathara,23.91,85.92,428.56261103995007,2.1429212352103733,54.98881377186381,35.29559729560748,22.06063694308126,36.92182631815311,20.194661220541963,63.493934059369195,2.858810848877525,9.248901812319179,140,8921,20,6182.2098070775855,28.036780866267293,12,611.4003426227524,89050.8690647745,0,28.269857841457362,1661.6972329070131,2.6083485781438633,29.47486122028471
2019-05-03,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,441.24780599509273,1.9817776201187904,26.25111166077952,117.16400951695219,14.369089977098366,39.522733482511086,33.29111703662686,81.46582490329911,2.571474353775417,1.3319543298727892,200,12565,24,8466.923147801464,15.977286550815643,12,801.1967043694472,101092.33119024057,0,16.922849410115987,1224.2273927365434,1.196130670162301,23.51297212889189
2022-11-11,Odisha,Angul,Talcher,20.95,85.23,415.4828394911157,2.204636134646423,60.575047199956444,61.74314790609896,10.261245003920116,33.18407797936817,30.023595207133614,62.19142948331924,3.2328740325862153,5.217464824535394,200,3990,16,2298.362932638561,23.40760113068744,6,323.91576948222746,34424.66991995735,0,24.900421827043697,1443.8564705627043,1.368931960957553,23.285880103591882
2022-09-24,Odisha,Angul,Bhubaneswari,20.94,85.19,428.17706169626683,2.4098062134081912,50.800334291544644,100.98127751790098,10.537012443212829,44.31380428225822,28.402267192614776,54.50254652598591,2.8101312206424773,4.673747405684533,55,7437,16,4486.070248881744,22.181441154696408,11,583.0463025860821,59207.68706624906,0,21.59622552392445,1511.8720207923195,0.34884258658556266,27.419301374165492
2021-02-16,Odisha,Jharsuguda,Lakhanpur,21.85,83.87,445.3869363027867,2.169737546259303,16.743377822210004,86.67070836887345,11.326474604946668,32.283307977178865,33.77528724022839,90.7585827073954,2.6433504675504564,3.734192418005789,140,9811,20,5077.955218397814,-1.5288146131615399,6,453.17170715862494,90883.08742775301,0,-1.6765686171692582,-115.15118488922354,3.419843177247813,22.13690479959167
2019-12-14,Odisha,Sundargarh,Basundhara,21.93,83.73,424.7946741937718,2.02686092459298,42.19987872166618,204.07280150700763,0.01,33.346493100443915,13.446774580928047,52.60897740303622,2.807045336258271,8.042473181752122,200,10910,24,7757.201008450219,19.229743932148864,9,746.2493072099031,76686.87998829076,0,20.915109250199965,1109.9561938701656,2.5929924377588423,27.111501625180072
2019-01-29,Chhattisgarh,Korba,Gevra,22.331,82.614,443.44002445001047,1.6255577094942502,39.227729217369685,78.38501849535047,12.988556054070001,39.30406649901273,37.470221184786695,57.85930479946985,0.6415532037860192,3.903241655538531,55,9450,24,5891.674968840872,10.705721364997643,6,415.0131332588208,67335.25752422304,0,11.468127193156768,705.2307571673787,1.365812177785059,34.94359671450276
2021-09-01,Chhattisgarh,Korba,Kusmunda,22.25,82.52,459.7180917579177,2.1415123804616676,45.508013275394674,107.91011384741996,10.15763625999108,27.873380742103276,14.4376774379176,78.21959655016208,2.8456154089304233,-1.594573372774935,200,7350,16,5266.1818193601475,6.900366839183825,2,499.4497298035199,69849.41112007825,0,7.542293793407731,520.4973831398057,3.483576509933533,31.380997886358504
2019-02-04,Chhattisgarh,Korba,Dipka,22.418,82.721,399.0276378834119,1.936024818730276,41.51149027585138,134.74366868994716,11.296807963203626,30.061441300730912,18.193112293447427,58.718535858693336,2.6196560800625135,2.1259546331632233,55,14437,20,7236.6500920960425,8.299063126768784,7,738.3348406603689,129712.77825935313,0,9.037988208856627,628.0495880097982,1.292777176988463,45.62696707608649
2023-03-22,Chhattisgarh,Raigarh,Jampali,21.977,83.352,452.0484292529788,1.5978987033345935,56.706008711110954,115.22438465180063,15.581629596292109,13.72458113463809,28.621319545016842,88.57197719288354,2.727663215276976,5.977380338091307,55,12822,16,8191.227874251372,9.810246405383218,15,515.9825025164921,99508.7502125656,0,10.54235983527339,634.4706844567736,0.20726536710630317,50.47915068597792
2022-11-20,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,464.178049814033,1.9911144756330645,69.58281437838393,79.19842147571296,16.224049136350196,28.24162616503222,27.4629659504606,71.95661726972591,2.9943997586076154,2.8974116044135476,80,9819,20,6966.471398058948,18.360503876252725,3,663.0589677191241,80379.42930760511,0,18.01799314264762,1336.7771261392847,1.115459069425707,40.816385770268624
2020-09-14,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,434.1536555352235,1.6722808801112214,48.91265747891655,39.26170715878058,14.144634300334603,25.28554521226615,24.999813226163386,51.32441008479678,2.5768913781869487,3.624051036197496,55,13935,16,9689.386246258766,19.814172574394775,17,785.8713747581314,108559.24057344289,0,20.14252240467126,1282.249642491749,2.1120251462024453,31.00475102775919
2022-08-10,Jharkhand,Dhanbad,Jharia,23.77,86.42,395.148173359362,1.7424059047672673,58.21687629865783,116.35956146160707,11.479033410386112,18.379474653881942,41.23779014794485,72.4434988077116,2.2643585783898708,5.796832433837331,55,18236,16,14346.829313718552,16.070150428452056,17,978.6343430818582,153045.56053524607,0,16.550085002008608,1059.4101719031296,1.5852655994617204,36.74950637696209
2020-08-11,Jharkhand,Dhanbad,Bhowra,23.75,86.43,428.8716233729828,1.9451835045126302,61.27703538024254,173.12776498459036,12.198176184243836,16.523708769873593,30.621144093891818,68.9629449660946,2.883963265155665,11.384896940749478,80,8712,24,7488.809236294785,-1.7655745560529805,7,529.8901245664854,65865.03749306696,0,-1.911964311081579,-113.74326224458154,1.5411867791787635,38.43699566508283
2022-10-04,Jharkhand,Bokaro,Kargali,23.82,85.92,427.3176754729697,1.9242005785203964,42.842642173937364,62.906318353370445,14.994965757940614,17.76986966985358,25.587304205848604,54.28944085204506,2.5784624749810003,6.7504012957903745,140,9824,24,8271.68844128963,10.389451645208142,2,598.2609072785345,67540.00756928285,0,11.309407564676844,799.8326720143792,1.1019502544356028,25.523085790345256
2022-03-16,Jharkhand,Bokaro,Kathara,23.91,85.92,400.0272486729473,2.0482492430417043,77.99446381764459,168.33209551789594,4.634588684939544,28.222157640387866,25.790620805030404,68.78445332477868,1.458933427694544,4.978176761482522,200,7110,24,4826.882430163987,0.26536659474560764,14,377.28650174199106,62856.69412686482,0,0.2656263776372513,17.994867436400607,0.3955495727691656,51.20074703105658
2021-12-26,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,441.60922368100603,2.0429583415338124,33.36130973519257,67.42680232026473,6.095448104318704,25.388726110123248,26.38333816186912,51.406859278876276,3.162981256749349,6.980287386430659,80,2343,16,1362.9216112721726,19.62837396813224,9,126.33118933812688,17880.232150963308,0,21.374448728562903,1333.788900618776,0.6192925422410376,18.45921794992993
2021-06-22,Odisha,Angul,Talcher,20.95,85.23,424.46471940738155,1.7840719506938747,64.35572310960552,163.15874211048146,12.939531063546742,26.62208386115711,20.8577056117323,67.34458237346652,3.9639454410382333,7.59384656883828,140,7680,16,6492.9987210595145,10.58849953038445,3,502.274999537529,58642.92738273636,0,10.61917163918011,658.4497596700195,1.6699638305603892,35.437987084318394
2020-06-03,Odisha,Angul,Bhubaneswari,20.94,85.19,401.89714634042593,1.8272175116159788,11.022775696053174,189.65857188104508,24.72039889248135,17.676792155272814,24.859690071968515,68.27337820659059,3.759552995001716,-0.3582765343306651,140,9419,20,4934.069812838143,23.515872916072357,4,653.4151083044032,67127.72975586768,0,24.65357768492587,1745.4303198572632,2.830424039466875,12.711405597172984
2019-05-02,Odisha,Jharsuguda,Lakhanpur,21.85,83.87,421.6628313626683,1.90973326896763,46.479004671995554,122.87708979498272,9.711858740508248,26.077514249014747,33.46769999406637,51.80742491314746,3.8480873864003566,3.312123759028718,140,16257,24,9289.061865413954,8.279170214608655,23,730.7900614825118,116034.12626660895,0,8.46775794917543,631.2973997755171,0.5339685686201499,31.838594732235855
2019-12-06,Odisha,Sundargarh,Basundhara,21.93,83.73,409.74684796627577,1.7125462960354625,26.846887769331293,132.96037073137487,14.279059428413237,24.2147651370641,5.895642100186514,57.59684211352258,3.5709258392450947,7.472696623084816,200,16149,16,8434.611577064672,11.174242818673639,26,897.1252614832366,122637.54577837276,0,12.02282766842776,745.4577333627815,2.203816990785782,37.49790061962131
2019-06-24,Chhattisgarh,Korba,Gevra,22.331,82.614,439.0156895226062,1.4998517939081384,75.97034121144209,98.49792368135233,25.475861854077586,33.39074370144967,13.782035108060912,53.11633664886946,1.4104843833122458,0.07041939319975832,140,12401,24,9934.407172670779,13.559703127001374,8,430.34344921267575,90841.00624847948,0,14.001312684272627,785.4434887936563,2.1717727811879053,45.266137379057916
2023-09-11,Chhattisgarh,Korba,Kusmunda,22.25,82.52,431.91414016401114,1.765111498463722,66.66239823097013,98.55721339146939,19.332139079555837,32.2751000805821,32.637603543692045,74.66247102478546,1.4751666611516325,1.7532259836545445,140,14190,20,7689.3635268057515,25.14858979310548,8,619.6147652763214,114985.35769961875,0,24.963011661986684,1923.4530373104244,4.688175581682792,45.760105852108374
2020-08-19,Chhattisgarh,Korba,Dipka,22.418,82.721,410.71781445740805,2.1125574077755425,36.49021596958851,137.49666133806267,20.220753876501895,17.177814394672275,33.840716512229605,64.13444525682853,2.1823341159138483,4.363516130645001,140,13692,16,7690.98957335045,24.046322735994213,6,631.04577575508,128586.63661989597,0,25.661474957173716,1513.5398699751465,1.4106522509538468,18.956302014435597
2020-03-26,Chhattisgarh,Raigarh,Jampali,21.977,83.352,426.02707830011525,1.6430417085774414,40.676757388303606,180.47148298573447,15.680859580012688,25.45135800054977,35.62031337359013,64.93455817627523,2.9236380719141133,-3.2667116407262915,80,11129,24,8965.68209562406,20.885336391973876,12,453.6519171434287,99858.12130110753,0,21.148571494310104,1353.1793176453311,0.9795809821658042,24.854245478769393
2020-07-10,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,419.85799860016937,1.5023098906558134,80.49656615592173,145.00892833475822,21.063175905999422,25.90974944121763,25.56278527888669,49.4664745836472,2.8750940533860208,1.3099006856035644,55,9285,20,6154.3652795221005,16.769592817211333,8,431.9594518240312,79134.38621158623,0,18.05004999605724,1259.772131421505,2.526896393779565,51.94168748437647
2022-03-05,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,433.0606357202258,1.7382612608405326,21.205312227929177,99.39592333041671,12.692615831764709,31.28529948055283,21.70210427769125,58.373205781779056,2.9677595888096886,2.487126609836098,55,9080,20,7196.893022735568,17.454281661336488,18,526.4760472449326,83413.2777028888,0,19.172678727572197,1006.4340521160852,1.7570178242578627,28.684414388028763
2021-11-05,Jharkhand,Dhanbad,Jharia,23.77,86.42,372.66473985752526,2.2576015774771645,51.18869999085217,199.48726323135895,2.799039086873716,33.32394523348117,24.950659666769532,63.33485186095585,2.9152165577627636,3.427991241673407,140,10132,24,7571.361265102513,27.896285147688147,10,793.072949602766,66628.49394921758,0,30.202547999325535,1592.55059068812,0.42461768378948417,16.559803389708602
2022-09-18,Jharkhand,Dhanbad,Bhowra,23.75,86.43,429.9820731572549,1.8466704208989972,28.52068275912592,65.21522169495196,4.955731706906445,22.736581144223038,27.54636012489517,58.17053584678871,2.2229881598166923,6.72612529301597,140,7865,16,4959.48209993989,14.042357064740358,13,462.614308965419,68498.49229631688,0,15.134456330181859,879.7452668858881,2.354530718903257,22.57012491372071
2022-05-03,Jharkhand,Bokaro,Kargali,23.82,85.92,431.72362531130125,2.051294639492745,21.094294769758474,126.77837353118437,13.352963033293081,19.07378833592046,28.071031621999545,51.2841359179514,3.7366655275414686,2.1544463378803167,80,11267,20,7291.537867855118,-3.477864743587718,6,790.7545030156556,111821.39315964877,0,-3.7309305040604768,-194.9356629038911,2.0272973094133406,30.81780339964547
2023-02-28,Jharkhand,Bokaro,Kathara,23.91,85.92,402.13788535427994,2.1669606730974396,15.888003004609097,59.549399185483644,25.675860555370008,35.53701593370957,37.00616613478344,75.1015918111499,1.2710078375457623,-3.477944918187312,80,9101,24,6399.1625046852505,25.412563107584155,21,691.2682013903571,85002.41225016302,0,26.449064671547376,1955.4946438679988,0.32930370440099055,11.327622127637124
2019-01-09,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,415.3057109334883,2.268496657683405,47.68326886262854,149.79185092738084,16.998473199862367,19.286214997909013,25.967811276349355,66.40309433851905,2.7509119970631035,7.210022054275582,140,9861,24,8505.170961848033,12.177598831427018,16,505.40198053769916,65846.0679685202,0,12.511657833271723,755.8032294543264,0.7490878495639878,31.610789159697003
2019-11-30,Odisha,Angul,Talcher,20.95,85.23,442.5637031537765,2.1018332727217235,56.51360830649111,85.08095996954965,10.045768120718863,22.531079944648297,28.074827869601375,77.76924575843697,2.859515618086406,4.134737996909502,200,10732,24,8373.589555460592,12.53181990184359,20,715.4103143815657,113487.78917935726,0,12.590808574859539,925.6272925980352,1.8038741393289754,41.86959525974326
2022-09-18,Odisha,Angul,Bhubaneswari,20.94,85.19,418.6733506624252,2.032135896770758,46.08836774899623,116.82673795832186,13.324120444879261,17.87303509405041,19.684244288355995,86.29143137355474,2.6951362796470377,2.8715005837000493,80,16150,24,11833.75584148939,19.132148086163905,13,764.7233368615538,136179.2157647298,0,20.598957215299436,1392.7540375455044,1.1783109909818021,24.49901074389679
2021-10-13,Odisha,Jharsuguda,Lakhanpur,21.85,83.87,405.31977024604095,1.763708239521856,65.1821350652323,169.7900670460782,2.91098736734633,25.01105462606315,25.1588494979704,53.8363977493595,3.000397110744883,7.095971408302523,55,14042,24,7398.5771265579015,22.209222027855013,19,899.8398042864164,111848.16921320705,0,23.78000529348159,1598.8105833021518,0.5460017358503082,40.913119994703585
2019-11-23,Odisha,Sundargarh,Basundhara,21.93,83.73,425.56960764389385,2.13838006255996,41.90499072854391,87.25797139939046,15.733734249719436,23.466545359331185,34.13098152302297,52.28872898652611,3.2957059158529898,0.21361604410865231,55,7519,16,3837.5206010926427,24.370255069244443,16,608.8414319260947,62806.149293881426,0,25.882827485952234,1707.804541851369,1.0219111705530068,22.37050521033193
2019-01-15,Chhattisgarh,Korba,Gevra,22.331,82.614,389.8672513421931,1.8253874269286954,27.50060285784528,36.910577729401055,10.707543726611249,22.36304449635516,30.28717878769901,95.2856771347808,2.359208782270969,9.476229825898802,80,6170,24,3059.4293746175304,3.9005453733091278,5,273.6143603942357,53005.37437155476,0,4.221394399626543,216.97859260825848,0.0,7.560805171761954
2021-04-18,Chhattisgarh,Korba,Kusmunda,22.25,82.52,443.24475596625575,1.7444746074947457,54.40202129308465,66.8666405475073,13.617007447338427,25.005729939624782,20.45090780740268,79.00315514419735,2.020342157994258,10.004850305067716,80,6230,16,5061.604210906018,18.85774782613411,18,344.3458338061535,50935.43718606357,0,19.30152955094028,1245.1794715566625,1.9625325958323403,16.875214429174576
2023-06-26,Chhattisgarh,Korba,Dipka,22.418,82.721,367.04925975411084,2.2233103296213086,51.88722627991214,149.75336688960914,10.610021190334763,36.59478578615953,24.095602574134947,60.09238208724495,1.5065986272967213,5.914345764016968,200,14697,16,12282.497826512505,7.56700446807214,21,1191.4179289421322,126757.66128034101,0,8.214964948713883,581.7044742427279,3.0557825948296324,46.81501257321568
2019-08-14,Chhattisgarh,Raigarh,Jampali,21.977,83.352,443.09481093209143,1.9472915653143044,40.14345061838689,133.74121795512178,18.252083192141924,20.965868201723968,37.46828626077752,75.74758534189894,2.6786813757629093,4.048639936808099,200,6835,20,5434.841255964849,4.355033959467635,14,390.45044475955257,54814.4219914074,0,4.613417330230192,324.9157870332509,2.648686569595469,33.24403858284417
2022-12-19,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,376.71696988619317,1.5379494354420902,45.57234017346858,180.19146615409767,28.92364027577198,36.4356132946309,39.12729508599462,45.038016548687935,3.7103741709775178,6.9812093035764775,55,6446,16,3423.4440076321553,31.62038261521866,11,260.3194652864968,50777.161315265024,0,34.678456542466144,2116.196291186673,0.8177473368031223,27.8982889200226
2023-12-19,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,426.9600953749555,1.5197628026901204,6.63552586960688,75.20693242667593,9.513404731941277,32.18187962002116,31.1010589349953,59.312925458292085,2.554802156977645,2.0737974646624973,80,10059,16,5080.614618130893,11.486541962196075,18,446.93087962598827,97758.64082044936,0,12.466658867563245,776.1395909882555,1.3444728114928928,24.030657076450982
2022-12-02,Jharkhand,Dhanbad,Jharia,23.77,86.42,385.2122492825173,1.949740725298713,14.186088911249652,84.51034400673153,5.533326285436187,19.938543204676037,25.802419363130554,49.17455829299884,2.0974637558779667,2.45408760014051,55,6591,16,3242.1503162731983,-8.887309950899061,8,281.34941367647383,43711.96362573376,0,-9.693897356222852,-541.3171541748833,0.7454662044169693,16.32851875111251
2019-04-23,Jharkhand,Dhanbad,Bhowra,23.75,86.43,407.5748142937688,2.257901998788398,23.516249248157102,159.67693527227243,17.253455312809933,24.651437975212247,29.88086537780716,38.117256358915064,1.6964196374449347,8.473334245612346,80,11660,20,9538.180818149687,9.681294993760206,19,640.8401666751691,108905.39270360663,0,10.425556786428862,563.0944981173224,2.5867056020595713,31.38650414122194
2022-12-22,Jharkhand,Bokaro,Kargali,23.82,85.92,409.493820426998,2.119499251987948,28.255610753998365,188.24668106818112,3.664749156109611,25.866213511859524,32.47536291482037,75.08158682066087,3.247919363245262,5.7286304531568835,140,14062,20,10481.880609051252,0.3548763248786564,11,872.5383124010687,137313.8490418578,0,0.3723580147766383,20.526828288010027,0.9359199012936993,33.43289703543975
2019-01-01,Jharkhand,Bokaro,Kathara,23.91,85.92,433.67244584721465,2.177524262271041,31.722734040981763,63.08663214433451,11.877649715526458,17.001011675462433,45.209490442197485,64.80796441180682,1.9454078669402477,7.7711860415526814,140,14981,16,7985.267056571718,6.060185971515104,14,1124.1990694655676,110821.66392280912,0,6.415406707170034,352.1117985717398,0.4985841562293447,35.897323305887106
2019-09-23,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,429.6731074627028,2.1332421816825566,38.695201274043605,165.31119357109657,17.648025135497072,35.68921591284298,33.52855179360914,56.0929710822976,2.094010702592363,7.8038023579408335,80,3143,24,1601.0113464653805,1.0512134576115564,8,170.30282695987128,22138.816074461454,0,1.0204182138897715,75.25128887308934,0.6958350743150896,20.65961335597231
2023-02-23,Odisha,Angul,Talcher,20.95,85.23,448.41997686058943,1.9098426304628289,51.95523083514056,105.30628933068826,9.254506526200824,36.79386145538213,27.999696192385745,78.49061728031879,2.2308803147754968,4.534284935495739,55,9746,16,6444.9559983401405,5.962002927438313,14,568.836472791734,103051.14976211874,0,6.453699907778678,410.7950668529828,0.9906644592015473,31.900854274605912
2022-05-16,Odisha,Angul,Bhubaneswari,20.94,85.19,419.35763659404546,2.3081131507140222,93.75813228657513,121.65288090615931,4.1569174677018985,39.944666707690175,37.53205904591263,77.2583554872526,2.336644533284405,3.819587236952087,140,2931,16,1696.6484070272934,18.05141510540001,22,238.9892632076647,28862.13021492163,0,19.169640213701108,1323.6883283175812,1.6538985756935316,47.540438164941676
